date,subjID,subjSex,treatment,stimuli_angle_size,trialn,noisesize,stimn,eye,angle,side,stim_type,turn,turnside,turndelay,peakmagnitude,peakduration
6/18/2024,SD028PI218,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,ALE,none,Left,none,1,Left,1.530780077,16.21863556,0.466650963
6/18/2024,SD028PI218,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,ALE,none,Right,none,1,Right,0.007301092,52.94845581,0.666751862
6/18/2024,SD028PI218,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,ALE,none,Left,none,1,Left,1.047699213,24.28495789,0.450001001
6/18/2024,SD028PI218,F,C,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,0,PLE,-120,Left,scattered_blink,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,1,ALE,40,Right,refresh,1,Right,0.556586504,87.87182617,0.441507101
6/18/2024,SD028PI218,F,C,4,1,4,2,ALE,-40,Left,scattered_blink,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,3,PLE,-120,Left,black,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,4,ALE,40,Right,secondOrder,1,Right,0.005056143,77.29138184,0.624542713
6/18/2024,SD028PI218,F,C,4,1,4,5,ALE,-40,Left,square_blink_white,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,6,ALE,40,Right,square_blink_white,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,7,ALE,40,Right,square_blink_white,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,8,PLE,-120,Left,secondOrder,1,Left,0.658114195,104.2772217,0.516301632
6/18/2024,SD028PI218,F,C,4,1,4,9,PLE,120,Right,square_blink_black,1,Right,0.823463917,65.39025879,0.41659236
6/18/2024,SD028PI218,F,C,4,1,4,10,ALE,40,Right,refresh,1,Right,0.005509138,45.35839844,0.558174133
6/18/2024,SD028PI218,F,C,4,1,4,11,ALE,-40,Left,scattered_blink,1,Left,0.958076239,19.38909912,0.54998827
6/18/2024,SD028PI218,F,C,4,1,4,12,PLE,120,Right,square_blink_white,1,Right,0.915003061,22.71531677,0.491825581
6/18/2024,SD028PI218,F,C,4,1,4,13,ALE,-40,Left,refresh,1,Left,0.005297422,35.2587738,0.825214624
6/18/2024,SD028PI218,F,C,4,1,4,14,ALE,-40,Left,secondOrder,1,Left,0.007660627,45.44282532,0.650405169
6/18/2024,SD028PI218,F,C,4,1,4,15,ALE,-40,Left,square_blink_white,1,Left,1.08911252,47.24984741,0.908363342
6/18/2024,SD028PI218,F,C,4,1,4,16,PLE,-120,Left,refresh,1,Left,0.678527117,68.94290161,0.558153391
6/18/2024,SD028PI218,F,C,4,1,4,17,ALE,40,Right,black,1,Right,0.004629612,60.51654053,0.850226402
6/18/2024,SD028PI218,F,C,4,1,4,18,PLE,120,Right,square_blink_black,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,19,ALE,40,Right,black,1,Right,0.003138781,61.73608398,0.733379126
6/18/2024,SD028PI218,F,C,4,1,4,20,ALE,-40,Left,refresh,1,Left,0.495499849,59.12948608,0.458392143
6/18/2024,SD028PI218,F,C,4,1,4,21,ALE,40,Right,scattered_blink,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,22,PLE,120,Right,refresh,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,23,ALE,40,Right,square_blink_black,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,24,PLE,120,Right,square_blink_white,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,25,PLE,-120,Left,secondOrder,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,26,ALE,40,Right,square_blink_black,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,27,PLE,-120,Left,square_blink_black,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,28,PLE,-120,Left,square_blink_white,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,29,PLE,-120,Left,square_blink_black,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,30,PLE,120,Right,refresh,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,31,PLE,120,Right,secondOrder,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,32,ALE,-40,Left,secondOrder,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,33,PLE,120,Right,scattered_blink,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,34,ALE,40,Right,secondOrder,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,35,PLE,120,Right,scattered_blink,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,36,PLE,-120,Left,black,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,37,PLE,120,Right,black,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,38,ALE,-40,Left,black,1,Left,0.885740519,39.55097961,0.525017262
6/18/2024,SD028PI218,F,C,4,1,4,39,PLE,-120,Left,refresh,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,40,ALE,-40,Left,square_blink_black,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,41,PLE,-120,Left,scattered_blink,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,42,PLE,120,Right,secondOrder,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,43,ALE,40,Right,scattered_blink,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,44,PLE,120,Right,black,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,45,ALE,-40,Left,square_blink_black,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,46,PLE,-120,Left,square_blink_white,0,,,,
6/18/2024,SD028PI218,F,C,4,1,4,47,ALE,-40,Left,black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,PLE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Left,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,,ALE,none,Right,none,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,0,ALE,40,Right,refresh,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,1,ALE,40,Right,black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,2,PLE,-120,Left,square_blink_black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,3,ALE,40,Right,black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,4,ALE,-40,Left,refresh,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,5,PLE,120,Right,square_blink_white,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,6,ALE,40,Right,square_blink_black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,7,PLE,-120,Left,scattered_blink,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,8,ALE,-40,Left,square_blink_black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,9,ALE,40,Right,scattered_blink,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,10,ALE,40,Right,secondOrder,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,11,ALE,-40,Left,refresh,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,12,PLE,-120,Left,square_blink_black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,13,PLE,-120,Left,black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,14,ALE,-40,Left,black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,15,ALE,-40,Left,scattered_blink,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,16,ALE,40,Right,square_blink_black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,17,ALE,-40,Left,square_blink_white,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,18,ALE,-40,Left,scattered_blink,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,19,PLE,-120,Left,secondOrder,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,20,PLE,120,Right,scattered_blink,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,21,ALE,40,Right,scattered_blink,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,22,PLE,-120,Left,refresh,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,23,ALE,-40,Left,secondOrder,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,24,ALE,40,Right,square_blink_white,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,25,PLE,120,Right,scattered_blink,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,26,PLE,120,Right,square_blink_white,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,27,PLE,-120,Left,black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,28,PLE,-120,Left,scattered_blink,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,29,ALE,40,Right,square_blink_white,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,30,ALE,-40,Left,square_blink_black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,31,ALE,40,Right,refresh,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,32,PLE,120,Right,black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,33,PLE,-120,Left,square_blink_white,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,34,PLE,-120,Left,secondOrder,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,35,ALE,-40,Left,square_blink_white,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,36,PLE,120,Right,refresh,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,37,PLE,120,Right,secondOrder,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,38,PLE,-120,Left,refresh,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,39,PLE,-120,Left,square_blink_white,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,40,ALE,-40,Left,secondOrder,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,41,ALE,-40,Left,black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,42,PLE,120,Right,square_blink_black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,43,PLE,120,Right,square_blink_black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,44,PLE,120,Right,black,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,45,PLE,120,Right,refresh,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,46,ALE,40,Right,secondOrder,0,,,,
6/18/2024,so018pi202,J,c,4,1,4,47,PLE,120,Right,secondOrder,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Right,none,1,Right,1.032299757,75.05438232,0.466686487
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Right,none,1,Right,0.008443832,17.99018097,0.850000143
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,0,ALE,-40,Left,scattered_blink,1,Left,0.004215956,60.96447754,0.541692495
6/19/2024,SD028PI220,J,C,4,1,4,1,PLE,-120,Left,secondOrder,1,Left,0.002794266,151.5756226,0.691696167
6/19/2024,SD028PI220,J,C,4,1,4,2,ALE,40,Right,black,1,Right,0.007353783,12.96934509,0.707906246
6/19/2024,SD028PI220,J,C,4,1,4,3,PLE,120,Right,square_blink_black,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,4,PLE,120,Right,black,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,5,PLE,120,Right,refresh,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,6,PLE,-120,Left,black,1,Left,0.013740778,150.4850464,0.658243179
6/19/2024,SD028PI220,J,C,4,1,4,7,ALE,-40,Left,refresh,1,Left,0.005374193,75.40472412,0.508333206
6/19/2024,SD028PI220,J,C,4,1,4,8,ALE,40,Right,black,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,9,ALE,-40,Left,scattered_blink,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,10,ALE,40,Right,square_blink_black,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,11,ALE,-40,Left,black,1,Left,0.002748251,50.828125,0.575445414
6/19/2024,SD028PI220,J,C,4,1,4,12,ALE,40,Right,square_blink_black,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,13,ALE,-40,Left,square_blink_black,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,14,PLE,120,Right,refresh,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,15,ALE,-40,Left,square_blink_black,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,16,PLE,120,Right,scattered_blink,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,17,PLE,-120,Left,square_blink_black,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,18,ALE,-40,Left,secondOrder,1,Left,0.002513647,36.32771301,0.633344889
6/19/2024,SD028PI220,J,C,4,1,4,19,PLE,120,Right,secondOrder,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,20,ALE,40,Right,refresh,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,21,ALE,-40,Left,square_blink_white,1,Left,0.794381142,65.07891846,0.433326006
6/19/2024,SD028PI220,J,C,4,1,4,22,ALE,-40,Left,refresh,1,Left,0.002542019,66.52740479,0.566660881
6/19/2024,SD028PI220,J,C,4,1,4,23,PLE,-120,Left,black,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,24,PLE,-120,Left,scattered_blink,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,25,PLE,120,Right,square_blink_black,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,26,PLE,120,Right,black,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,27,PLE,120,Right,square_blink_white,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,28,ALE,-40,Left,square_blink_white,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,29,PLE,120,Right,secondOrder,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,30,ALE,-40,Left,secondOrder,1,Left,0.001011133,48.86050415,0.60000205
6/19/2024,SD028PI220,J,C,4,1,4,31,PLE,-120,Left,square_blink_black,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,32,ALE,40,Right,scattered_blink,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,33,ALE,40,Right,secondOrder,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,34,ALE,40,Right,scattered_blink,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,35,PLE,-120,Left,refresh,1,Left,0.000141144,137.6881714,0.716737032
6/19/2024,SD028PI220,J,C,4,1,4,36,PLE,120,Right,scattered_blink,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,37,PLE,120,Right,square_blink_white,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,38,PLE,-120,Left,square_blink_white,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,39,ALE,-40,Left,black,1,Left,0.007936954,33.99177551,0.491799831
6/19/2024,SD028PI220,J,C,4,1,4,40,ALE,40,Right,square_blink_white,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,41,PLE,-120,Left,scattered_blink,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,42,ALE,40,Right,refresh,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,43,ALE,40,Right,secondOrder,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,44,ALE,40,Right,square_blink_white,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,45,PLE,-120,Left,refresh,1,Left,0.008117676,104.1300659,0.666488171
6/19/2024,SD028PI220,J,C,4,1,4,46,PLE,-120,Left,square_blink_white,0,,,,
6/19/2024,SD028PI220,J,C,4,1,4,47,PLE,-120,Left,secondOrder,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,ALE,none,Left,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Right,none,0,,,,
6/19/2024,SD029PI221,M,C,4,1,4,,PLE,none,Right,none,0,,,,
